GEOID,MSA,year,num_hunits,num_hunits_owned,num_hunits_rented
3100000US23540,23540,2009,100866,56653,44213
310M100US23540,23540,2010,100329,57607,42722
310M100US23540,23540,2011,102149,52477,49672
310M100US23540,23540,2012,99542,56672,42870
310M200US23540,23540,2013,104294,55438,48856
310M200US23540,23540,2014,103619,56197,47422
310M200US23540,23540,2015,102219,56734,45485
310M300US23540,23540,2016,100985,55401,45584
3100000US23580,23580,2006,54423,38420,16003
3100000US23580,23580,2007,56616,40435,16181
3100000US23580,23580,2008,57623,39674,17949
3100000US23580,23580,2009,60021,42033,17988
310M100US23580,23580,2010,60969,40295,20674
310M100US23580,23580,2011,60043,42368,17675
310M100US23580,23580,2012,60500,39933,20567
310M200US23580,23580,2013,60937,38270,22667
310M200US23580,23580,2014,63383,43072,20311
310M200US23580,23580,2015,63989,41282,22707
310M300US23580,23580,2016,62038,40592,21446
3100000US23660,23660,2006,28593,19911,8682
3100000US23660,23660,2007,28186,19957,8229
3100000US23660,23660,2008,28579,18350,10229
3100000US23660,23660,2009,27870,19613,8257
310M100US23660,23660,2010,28599,19389,9210
310M100US23660,23660,2011,28177,19466,8711
310M100US23660,23660,2012,28631,19577,9054
3100000US23700,23700,2006,20283,15657,4626
3100000US23700,23700,2007,18004,13272,4732
3100000US23700,23700,2008,18628,13217,5411
3100000US23700,23700,2009,16510,11760,4750
310M100US23700,23700,2010,17100,12132,4968
310M100US23700,23700,2011,16949,12067,4882
310M100US23700,23700,2012,18200,13315,4885
310M200US23700,23700,2013,18046,13741,4305
310M200US23700,23700,2014,18148,13093,5055
310M200US23700,23700,2015,19735,14209,5526
310M300US23700,23700,2016,20061,13041,7020
3100000US23900,23900,2006,37113,29463,7650
3100000US23900,23900,2007,37635,29045,8590
3100000US23900,23900,2008,37726,28866,8860
3100000US23900,23900,2009,39040,29533,9507
310M100US23900,23900,2010,37831,28949,8882
310M100US23900,23900,2011,38006,28880,9126
310M100US23900,23900,2012,38102,29549,8553
310M200US23900,23900,2013,37242,29065,8177
310M200US23900,23900,2014,38748,29094,9654
310M200US23900,23900,2015,38459,30271,8188
310M300US23900,23900,2016,38125,29720,8405
3100000US24020,24020,2006,52687,36197,16490
3100000US24020,24020,2007,52100,37368,14732
3100000US24020,24020,2008,53089,35830,17259
3100000US24020,24020,2009,53113,38895,14218
310M100US24020,24020,2010,52974,38155,14819
310M100US24020,24020,2011,52159,37177,14982
310M100US24020,24020,2012,51781,37987,13794
310M200US24020,24020,2013,51414,36104,15310
310M200US24020,24020,2014,49937,36027,13910
310M200US24020,24020,2015,48814,34836,13978
310M300US24020,24020,2016,51614,36786,14828
310M200US24060,24060,2013,25785,17310,8475
310M200US24060,24060,2014,26927,17813,9114
310M200US24060,24060,2015,29543,18614,10929
310M300US24060,24060,2016,27781,18299,9482
3100000US24140,24140,2006,43813,29074,14739
3100000US24140,24140,2007,44303,29225,15078
3100000US24140,24140,2008,45195,28540,16655
3100000US24140,24140,2009,45474,27084,18390
310M100US24140,24140,2010,47759,30098,17661
310M100US24140,24140,2011,48584,29746,18838
310M100US24140,24140,2012,47554,28195,19359
310M200US24140,24140,2013,46834,26367,20467
310M200US24140,24140,2014,46281,26809,19472
310M200US24140,24140,2015,47490,29220,18270
310M300US24140,24140,2016,47240,27626,19614
3100000US24220,24220,2006,39310,24269,15041
3100000US24220,24220,2007,39293,24509,14784
3100000US24220,24220,2008,38699,23946,14753
3100000US24220,24220,2009,40036,22245,17791
310M100US24220,24220,2010,39993,24065,15928
310M100US24220,24220,2011,39271,23149,16122
310M100US24220,24220,2012,40954,22930,18024
310M200US24220,24220,2013,40982,23449,17533
310M200US24220,24220,2014,41882,24274,17608
310M200US24220,24220,2015,42166,23229,18937
310M300US24220,24220,2016,41827,23822,18005
3100000US24260,24260,2006,26379,17690,8689
3100000US24260,24260,2007,26666,17791,8875
3100000US24260,24260,2008,27370,18817,8553
3100000US24260,24260,2009,27577,18689,8888
310M100US24260,24260,2010,28448,19889,8559
310M100US24260,24260,2011,28023,18402,9621
310M100US24260,24260,2012,28433,19822,8611
310M200US24260,24260,2013,31723,21366,10357
310M200US24260,24260,2014,32187,21415,10772
310M200US24260,24260,2015,31703,20507,11196
310M300US24260,24260,2016,32945,21426,11519
3100000US24300,24300,2006,53617,37710,15907
3100000US24300,24300,2007,55033,40025,15008
3100000US24300,24300,2008,56994,39652,17342
3100000US24300,24300,2009,56448,42046,14402
310M100US24300,24300,2010,57311,41541,15770
310M100US24300,24300,2011,59770,42723,17047
310M100US24300,24300,2012,58779,41706,17073
310M200US24300,24300,2013,58466,39620,18846
310M200US24300,24300,2014,59703,38962,20741
310M200US24300,24300,2015,59066,39572,19494
310M300US24300,24300,2016,60188,38483,21705
3100000US24340,24340,2006,289147,214500,74647
3100000US24340,24340,2007,289645,214525,75120
3100000US24340,24340,2008,286882,214176,72706
3100000US24340,24340,2009,286316,213449,72867
310M100US24340,24340,2010,292388,213525,78863
310M100US24340,24340,2011,292195,211077,81118
310M100US24340,24340,2012,294081,209558,84523
310M200US24340,24340,2013,370818,267221,103597
310M200US24340,24340,2014,375683,267143,108540
310M200US24340,24340,2015,383194,276377,106817
310M300US24340,24340,2016,384790,278206,106584
3100000US24420,24420,2006,33531,24115,9416
3100000US24420,24420,2007,33947,23591,10356
3100000US24420,24420,2008,34124,22772,11352
3100000US24420,24420,2009,34735,23141,11594
310M100US24420,24420,2010,34099,21818,12281
310M100US24420,24420,2011,34502,22506,11996
310M100US24420,24420,2012,34048,21772,12276
310M200US24420,24420,2013,34517,22793,11724
310M200US24420,24420,2014,33486,21896,11590
310M200US24420,24420,2015,35918,23566,12352
310M300US24420,24420,2016,35439,22069,13370
3100000US24500,24500,2006,32059,21550,10509
3100000US24500,24500,2007,32130,21216,10914
3100000US24500,24500,2008,33277,22288,10989
3100000US24500,24500,2009,32752,22533,10219
310M100US24500,24500,2010,33053,22296,10757
310M100US24500,24500,2011,32187,21605,10582
310M100US24500,24500,2012,33471,20415,13056
310M200US24500,24500,2013,34492,22116,12376
310M200US24500,24500,2014,34018,21699,12319
310M200US24500,24500,2015,34375,21025,13350
310M300US24500,24500,2016,33759,21438,12321
3100000US24540,24540,2006,81059,57285,23774
3100000US24540,24540,2007,85157,59737,25420
3100000US24540,24540,2008,86163,59870,26293
3100000US24540,24540,2009,86083,60567,25516
310M100US24540,24540,2010,89056,63848,25208
310M100US24540,24540,2011,90453,60874,29579
310M100US24540,24540,2012,92447,62725,29722
310M200US24540,24540,2013,92426,64555,27871
310M200US24540,24540,2014,96803,68821,27982
310M200US24540,24540,2015,97822,68796,29026
310M300US24540,24540,2016,102087,72083,30004
3100000US24580,24580,2006,119754,85229,34525
3100000US24580,24580,2007,120466,82626,37840
3100000US24580,24580,2008,121495,87204,34291
3100000US24580,24580,2009,122454,85939,36515
310M100US24580,24580,2010,121806,84597,37209
310M100US24580,24580,2011,121930,87515,34415
310M100US24580,24580,2012,122718,83405,39313
310M200US24580,24580,2013,122600,82849,39751
310M200US24580,24580,2014,124899,85113,39786
310M200US24580,24580,2015,127779,87195,40584
310M300US24580,24580,2016,128474,88125,40349
3100000US24620,24620,2006,27584,20550,7034
3100000US24620,24620,2007,27574,19577,7997
3100000US24620,24620,2008,27718,21342,6376
3100000US24620,24620,2009,26977,19484,7493
310M100US24620,24620,2010,28162,20384,7778
310M100US24620,24620,2011,28914,20744,8170
310M100US24620,24620,2012,29562,20721,8841
310M200US24620,24620,2013,27104,20367,6737
310M200US24620,24620,2014,27296,17986,9310
310M200US24620,24620,2015,26660,18935,7725
310M300US24620,24620,2016,25418,19051,6367
310M200US24640,24640,2013,30990,21531,9459
310M200US24640,24640,2014,29859,20614,9245
310M200US24640,24640,2015,30207,20771,9436
310M300US24640,24640,2016,30868,21236,9632
3100000US24660,24660,2006,275011,180865,94146
3100000US24660,24660,2007,279882,184109,95773
3100000US24660,24660,2008,279193,190826,88367
3100000US24660,24660,2009,281813,184390,97423
310M100US24660,24660,2010,282554,183941,98613
310M100US24660,24660,2011,291111,192881,98230
310M100US24660,24660,2012,292421,187703,104718
310M200US24660,24660,2013,289205,178220,110985
310M200US24660,24660,2014,289450,178502,110948
310M200US24660,24660,2015,291088,178510,112578
310M300US24660,24660,2016,296476,181904,114572
3100000US24780,24780,2006,68700,39590,29110
3100000US24780,24780,2007,71098,39067,32031
3100000US24780,24780,2008,70384,41059,29325
3100000US24780,24780,2009,73896,39640,34256
310M100US24780,24780,2010,70345,41149,29196
310M100US24780,24780,2011,70213,38870,31343
310M100US24780,24780,2012,76461,40757,35704
310M200US24780,24780,2013,67573,35693,31880
310M200US24780,24780,2014,68412,34559,33853
310M200US24780,24780,2015,68374,35767,32607
310M300US24780,24780,2016,70019,36950,33069
3100000US24860,24860,2006,232112,157621,74491
3100000US24860,24860,2007,238423,165076,73347
3100000US24860,24860,2008,240808,167475,73333
3100000US24860,24860,2009,241359,164422,76937
310M100US24860,24860,2010,241533,164688,76845
310M100US24860,24860,2011,241622,164425,77197
310M100US24860,24860,2012,245906,161750,84156
310M200US24860,24860,2013,320628,217781,102847
310M200US24860,24860,2014,324282,219220,105062
310M200US24860,24860,2015,332740,222491,110249
310M300US24860,24860,2016,335497,220191,115306
3100000US24940,24940,2006,25045,16756,8289
3100000US24940,24940,2007,25455,18746,6709
3100000US24940,24940,2008,24143,18388,5755
3100000US24940,24940,2009,27040,17914,9126
310M100US24940,24940,2010,26100,17636,8464
310M100US24940,24940,2011,27319,18033,9286
310M100US24940,24940,2012,25342,15816,9526
310M200US24940,24940,2013,37706,25024,12682
310M200US24940,24940,2014,36573,26343,10230
310M200US24940,24940,2015,35010,24748,10262
310M300US24940,24940,2016,36461,23936,12525
3100000US25020,25020,2006,28076,20882,7194
3100000US25020,25020,2007,27280,21384,5896
3100000US25020,25020,2008,24579,19630,4949
3100000US25020,25020,2009,26430,18512,7918
310M100US25020,25020,2010,31192,22875,8317
310M100US25020,25020,2011,28585,19997,8588
310M100US25020,25020,2012,26526,18374,8152
310M200US25020,25020,2013,29865,23532,6333
310M200US25020,25020,2014,28390,21460,6930
310M200US25020,25020,2015,26854,19984,6870
310M300US25020,25020,2016,26740,19619,7121
3100000US25060,25060,2006,86887,60996,25891
3100000US25060,25060,2007,89683,60797,28886
3100000US25060,25060,2008,91817,62731,29086
3100000US25060,25060,2009,89202,60894,28308
310M100US25060,25060,2010,93746,64029,29717
310M100US25060,25060,2011,96451,62413,34038
310M100US25060,25060,2012,100195,61520,38675
310M200US25060,25060,2013,143330,88321,55009
310M200US25060,25060,2014,146693,91780,54913
310M200US25060,25060,2015,146228,90318,55910
310M300US25060,25060,2016,146020,92573,53447
3100000US25180,25180,2006,100404,69089,31315
3100000US25180,25180,2007,100000,70564,29436
3100000US25180,25180,2008,100962,70244,30718
3100000US25180,25180,2009,103027,72229,30798
310M100US25180,25180,2010,101783,70606,31177
310M100US25180,25180,2011,104000,70953,33047
310M100US25180,25180,2012,104765,70344,34421
310M200US25180,25180,2013,97681,64833,32848
310M200US25180,25180,2014,95920,66346,29574
310M200US25180,25180,2015,97209,66773,30436
310M300US25180,25180,2016,98193,69229,28964
3100000US25220,25220,2006,41386,28306,13080
3100000US25220,25220,2007,41369,28364,13005
3100000US25220,25220,2008,45549,29933,15616
3100000US25220,25220,2009,45790,32606,13184
310M100US25220,25220,2010,43228,28350,14878
310M100US25220,25220,2011,44655,31067,13588
310M100US25220,25220,2012,43653,28864,14789
310M200US25220,25220,2013,46039,31583,14456
310M200US25220,25220,2014,45786,30800,14986
310M200US25220,25220,2015,46263,29755,16508
310M300US25220,25220,2016,47756,31181,16575
3100000US25260,25260,2006,39702,22372,17330
3100000US25260,25260,2007,39014,23535,15479
3100000US25260,25260,2008,40495,22409,18086
3100000US25260,25260,2009,38669,19582,19087
310M100US25260,25260,2010,40818,20953,19865
310M100US25260,25260,2011,40800,22822,17978
310M100US25260,25260,2012,40376,19777,20599
310M200US25260,25260,2013,41813,21090,20723
310M200US25260,25260,2014,41596,21384,20212
310M200US25260,25260,2015,42692,20574,22118
310M300US25260,25260,2016,43090,20964,22126
3100000US25420,25420,2006,211096,146120,64976
3100000US25420,25420,2007,213664,150817,62847
3100000US25420,25420,2008,213105,149849,63256
3100000US25420,25420,2009,216137,148443,67694
310M100US25420,25420,2010,221667,155683,65984
310M100US25420,25420,2011,220530,149707,70823
310M100US25420,25420,2012,220146,149372,70774
310M200US25420,25420,2013,224798,151351,73447
310M200US25420,25420,2014,226058,153641,72417
310M200US25420,25420,2015,225810,151994,73816
310M300US25420,25420,2016,225120,152289,72831
3100000US25500,25500,2006,43050,26543,16507
3100000US25500,25500,2007,42628,26532,16096
3100000US25500,25500,2008,43728,28221,15507
3100000US25500,25500,2009,45102,27250,17852
310M100US25500,25500,2010,43840,26360,17480
310M100US25500,25500,2011,44218,28607,15611
310M100US25500,25500,2012,45298,28550,16748
310M200US25500,25500,2013,45285,28587,16698
310M200US25500,25500,2014,47052,27405,19647
310M200US25500,25500,2015,47600,28499,19101
310M300US25500,25500,2016,47805,28436,19369
3100000US25540,25540,2006,456247,315071,141176
3100000US25540,25540,2007,455309,314547,140762
3100000US25540,25540,2008,462687,317748,144939
3100000US25540,25540,2009,457786,318898,138888
310M100US25540,25540,2010,472161,322039,150122
310M100US25540,25540,2011,464933,313252,151681
310M100US25540,25540,2012,468942,312736,156206
310M200US25540,25540,2013,464315,309925,154390
310M200US25540,25540,2014,467615,311614,156001
310M200US25540,25540,2015,464613,308823,155790
310M300US25540,25540,2016,470439,304508,165931
3100000US25620,25620,2006,48827,31229,17598
3100000US25620,25620,2007,49011,32379,16632
3100000US25620,25620,2008,49372,32822,16550
3100000US25620,25620,2009,51036,33323,17713
310M100US25620,25620,2010,53532,34276,19256
310M100US25620,25620,2011,54148,33286,20862
310M100US25620,25620,2012,53480,31352,22128
310M200US25620,25620,2013,53052,30681,22371
310M200US25620,25620,2014,52610,34576,18034
310M200US25620,25620,2015,54780,32663,22117
310M300US25620,25620,2016,53560,32243,21317
3100000US25740,25740,2006,27806,20403,7403
3100000US25740,25740,2007,26906,19887,7019
3100000US25740,25740,2008,27676,20673,7003
3100000US25740,25740,2009,27882,21219,6663
310M100US25740,25740,2010,28653,21682,6971
310M100US25740,25740,2011,32787,23371,9416
310M100US25740,25740,2012,31494,23928,7566
310M200US25740,25740,2013,31069,22676,8393
310M200US25740,25740,2014,31152,21987,9165
310M200US25740,25740,2015,32041,20850,11191
310M300US25740,25740,2016,31474,22066,9408
310M200US25840,25840,2013,31198,18733,12465
310M200US25840,25840,2014,30573,18399,12174
310M200US25840,25840,2015,30427,20285,10142
310M300US25840,25840,2016,29799,20214,9585
3100000US25860,25860,2006,135237,100547,34690
3100000US25860,25860,2007,136721,101076,35645
3100000US25860,25860,2008,136478,98389,38089
3100000US25860,25860,2009,135609,100265,35344
310M100US25860,25860,2010,140327,103017,37310
310M100US25860,25860,2011,135557,97523,38034
310M100US25860,25860,2012,140419,97916,42503
310M200US25860,25860,2013,136858,95428,41430
310M200US25860,25860,2014,131741,91427,40314
310M200US25860,25860,2015,140097,98480,41617
310M300US25860,25860,2016,144399,98232,46167
3100000US25900,25900,2006,63178,41043,22135
3100000US25900,25900,2007,63250,43253,19997
3100000US25900,25900,2008,63088,40587,22501
3100000US25900,25900,2009,65798,41528,24270
310M100US25900,25900,2010,62584,40125,22459
310M100US25900,25900,2011,64605,42462,22143
310M100US25900,25900,2012,64925,42939,21986
310M200US25900,25900,2013,64929,42876,22053
310M200US25900,25900,2014,65178,41681,23497
310M200US25900,25900,2015,64201,43524,20677
310M300US25900,25900,2016,69818,46942,22876
3100000US25940,25940,2006,62705,42795,19910
3100000US25940,25940,2007,66628,46343,20285
3100000US25940,25940,2008,65420,48009,17411
3100000US25940,25940,2009,67735,51319,16416
310M100US25940,25940,2010,72570,49565,23005
310M100US25940,25940,2011,72069,50415,21654
310M100US25940,25940,2012,72852,52139,20713
310M200US25940,25940,2013,74931,52143,22788
310M200US25940,25940,2014,74717,51856,22861
310M200US25940,25940,2015,78824,55263,23561
310M300US25940,25940,2016,76772,56273,20499
3100000US25980,25980,2006,25860,11657,14203
3100000US25980,25980,2007,25371,12859,12512
3100000US25980,25980,2008,25678,12032,13646
3100000US25980,25980,2009,25743,12988,12755
310M100US25980,25980,2010,26902,15966,10936
310M100US25980,25980,2011,29949,16283,13666
310M100US25980,25980,2012,28309,14939,13370
310M200US25980,25980,2013,28505,13618,14887
310M200US25980,25980,2014,28069,13627,14442
310M200US25980,25980,2015,27874,13863,14011
310M300US25980,25980,2016,29918,13446,16472
310M100US26020,26020,2011,20824,14469,6355
